loss,test loss
0.013014374108220426,0.0031814284
0.0033790970958993117,0.0028383334
0.0028927238327037257,0.0026733915
0.0026950174811481496,0.0025387546
0.0025883138203674065,0.002478594
0.0025263013404436194,0.0024538776
0.0024895823219131317,0.0024105571
0.0024666796250149923,0.0023953107
0.002452732238380031,0.002396093
0.0024441282176884713,0.002387775
0.0024385442581372767,0.0023891276
0.0024363716192384983,0.0023840286
0.0024336141671691654,0.002385489
0.0024332202529798127,0.0023863127
0.0024326462292803617,0.002384636
